astecid,date,cusip,isin,tradingsymbol,contracttypeid,collateraltypeid,collateralcurrencyid,lowerbound,upperbound,units,newunits
100258,2017-03-29,037833100,US0378331005,AAPL,O,N,XXX,0.35,0.4,233.0,0.0
100258,2017-03-30,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,1218499.0,32000.0
100258,2017-03-31,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,5670500.0,354500.0
100258,2016-07-01,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,1127000.0,539100.0
100258,2016-07-04,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,5492449.0,0.0
100258,2016-07-05,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,740500.0,2800.0
100258,2016-07-06,037833100,US0378331005,AAPL,O,C,USD,0.7,0.8,686700.0,52000.0
100258,2016-07-07,037833100,US0378331005,AAPL,O,C,USD,-1.0,-0.75,1000.0,1000.0
100258,2016-07-08,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,11700.0,0.0
100258,2016-07-11,037833100,US0378331005,AAPL,O,C,USD,0.7,0.8,277100.0,31000.0
100258,2016-07-12,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,241160.0,0.0
100258,2016-07-13,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,3571526.0,68300.0
100258,2016-07-14,037833100,US0378331005,AAPL,O,N,XXX,0.6,0.7,946100.0,198500.0
100258,2016-07-15,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,100.0,0.0
100258,2016-07-18,037833100,US0378331005,AAPL,O,N,XXX,0.3,0.4,105274.0,0.0
100258,2016-07-19,037833100,US0378331005,AAPL,O,C,USD,-0.1,0.0,800.0,0.0
100258,2016-07-20,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,302000.0,0.0
100258,2016-07-21,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,11700.0,6500.0
100258,2016-07-22,037833100,US0378331005,AAPL,O,C,USD,-0.3,-0.2,1600.0,0.0
100258,2016-07-25,037833100,US0378331005,AAPL,O,C,USD,0.5,0.6,2778700.0,0.0
100258,2016-07-26,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,1088600.0,380700.0
100258,2016-07-27,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,103400.0,2300.0
100258,2016-07-28,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,120300.0,0.0
100258,2016-07-29,037833100,US0378331005,AAPL,O,N,XXX,0.6,0.7,729200.0,0.0
100258,2016-08-01,037833100,US0378331005,AAPL,O,A,AAA,-0.3,-0.2,1201600.0,81300.0
100258,2016-08-02,037833100,US0378331005,AAPL,O,C,USD,0.75,1.0,1921500.0,79700.0
100258,2016-08-03,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,1009216.0,636300.0
100258,2016-08-04,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,800.0,0.0
100258,2016-08-05,037833100,US0378331005,AAPL,O,N,XXX,1.0,1.1,237400.0,237400.0
100258,2016-08-08,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,5340000.0,2854100.0
100258,2016-08-09,037833100,US0378331005,AAPL,O,C,USD,-1.0,-0.75,1000.0,1000.0
100258,2016-08-10,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,218900.0,1700.0
100258,2016-08-11,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,1248107.0,306707.0
100258,2016-08-12,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,1484207.0,538400.0
100258,2016-08-15,037833100,US0378331005,AAPL,O,A,AAA,1.0,1.25,139400.0,0.0
100258,2016-08-16,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,24317.0,18600.0
100258,2016-08-17,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,1200.0,1200.0
100258,2016-08-18,037833100,US0378331005,AAPL,O,C,USD,0.7,0.8,871900.0,79500.0
100258,2016-08-19,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,1521100.0,180000.0
100258,2016-08-22,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,900600.0,58400.0
100258,2016-08-23,037833100,US0378331005,AAPL,O,C,USD,1.1,1.2,65000.0,0.0
100258,2016-08-24,037833100,US0378331005,AAPL,O,C,USD,0.6,0.7,1928900.0,222400.0
100258,2016-08-25,037833100,US0378331005,AAPL,O,C,USD,0.3,0.4,2626400.0,1390600.0
100258,2016-08-26,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,5100.0,0.0
100258,2016-08-29,037833100,US0378331005,AAPL,O,C,USD,0.6,0.7,2168200.0,450000.0
100258,2016-08-30,037833100,US0378331005,AAPL,O,A,AAA,0.4,0.5,800.0,0.0
100258,2016-08-31,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.12,300.0,300.0
100258,2016-09-01,037833100,US0378331005,AAPL,O,C,USD,0.6,0.7,2939200.0,0.0
100258,2016-09-02,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,231400.0,0.0
100258,2016-09-05,037833100,US0378331005,AAPL,O,N,XXX,0.22,0.24,22350.0,0.0
100258,2016-09-06,037833100,US0378331005,AAPL,O,N,XXX,0.22,0.24,22350.0,0.0
100258,2016-09-07,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,113200.0,0.0
100258,2016-09-08,037833100,US0378331005,AAPL,O,C,USD,-0.1,0.0,800.0,0.0
100258,2016-09-09,037833100,US0378331005,AAPL,O,A,AAA,-0.7,-0.6,830000.0,0.0
100258,2016-09-12,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,46100.0,0.0
100258,2016-09-13,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,6200.0,6100.0
100258,2016-09-14,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,262400.0,262400.0
100258,2016-09-15,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,94400.0,0.0
100258,2016-09-16,037833100,US0378331005,AAPL,O,C,USD,1.2,1.3,260000.0,260000.0
100258,2016-09-19,037833100,US0378331005,AAPL,O,C,USD,-0.5,-0.25,100.0,100.0
100258,2016-09-20,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,1088200.0,0.0
100258,2016-09-21,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,16933.0,0.0
100258,2016-09-22,037833100,US0378331005,AAPL,O,N,XXX,0.12,0.14,5000.0,0.0
100258,2016-09-23,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,1000.0,0.0
100258,2016-09-26,037833100,US0378331005,AAPL,O,C,USD,0.4,0.5,1380500.0,2200.0
100258,2016-09-27,037833100,US0378331005,AAPL,O,C,USD,-0.3,-0.2,2000.0,1000.0
100258,2016-09-28,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,1037938.0,50944.0
100258,2016-09-29,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.16,911500.0,315700.0
100258,2016-09-30,037833100,US0378331005,AAPL,O,C,USD,0.5,0.75,4946100.0,0.0
100258,2018-01-01,037833100,US0378331005,AAPL,O,N,XXX,0.05,0.1,1.0,0.0
100258,2018-01-02,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,599465.0,262765.0
100258,2018-01-03,037833100,US0378331005,AAPL,O,C,USD,2.25,2.5,29100.0,0.0
100258,2018-01-04,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,100.0,0.0
100258,2018-01-05,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,2060470.0,506000.0
100258,2018-01-08,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,8800.0,0.0
100258,2018-01-09,037833100,US0378331005,AAPL,O,N,XXX,1.0,1.1,1400.0,1400.0
100258,2018-01-10,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,542600.0,264100.0
100258,2018-01-11,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,1305000.0,85000.0
100258,2018-01-12,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,1173000.0,0.0
100258,2018-01-15,037833100,US0378331005,AAPL,O,N,XXX,0.0,0.1,1.0,0.0
100258,2018-01-16,037833100,US0378331005,AAPL,O,N,XXX,0.3,0.4,203600.0,0.0
100258,2018-01-17,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,1172300.0,0.0
100258,2018-01-18,037833100,US0378331005,AAPL,O,A,AAA,0.75,1.0,1000.0,1000.0
100258,2018-01-19,037833100,US0378331005,AAPL,O,N,XXX,0.4,0.5,164400.0,61400.0
100258,2018-01-22,037833100,US0378331005,AAPL,O,A,AAA,-1.5,-1.25,9500.0,9500.0
100258,2018-01-23,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,57889.0,57800.0
100258,2018-01-24,037833100,US0378331005,AAPL,O,N,XXX,0.6,0.7,24800.0,0.0
100258,2018-01-25,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,360331.0,23000.0
100258,2018-01-26,037833100,US0378331005,AAPL,O,A,AAA,-1.5,-1.25,9500.0,0.0
100258,2018-01-29,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,89.0,0.0
100258,2018-01-30,037833100,US0378331005,AAPL,O,C,USD,1.7,1.8,251670.0,0.0
100258,2018-01-31,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,89.0,0.0
100258,2018-02-01,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,51800.0,0.0
100258,2018-02-02,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,1492400.0,614200.0
100258,2018-02-05,037833100,US0378331005,AAPL,O,C,USD,1.5,1.6,15000.0,4700.0
100258,2018-02-06,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,41800.0,10000.0
100258,2018-02-07,037833100,US0378331005,AAPL,O,C,USD,1.8,1.9,3492100.0,731100.0
100258,2018-02-08,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,496101.0,372300.0
100258,2018-02-09,037833100,US0378331005,AAPL,O,N,XXX,0.4,0.5,30700.0,0.0
100258,2018-02-12,037833100,US0378331005,AAPL,O,C,USD,2.2,2.3,108100.0,108100.0
100258,2018-02-13,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,3344400.0,450700.0
100258,2018-02-14,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,1214878.0,333800.0
100258,2018-02-15,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,2334778.0,123282.0
100258,2018-02-16,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,53800.0,10200.0
100258,2018-02-19,037833100,US0378331005,AAPL,O,C,USD,0.25,0.5,100.0,100.0
100258,2018-02-20,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,1914600.0,252596.0
100258,2018-02-21,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,2.0,2.0
100258,2018-02-22,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,28800.0,0.0
100258,2018-02-23,037833100,US0378331005,AAPL,O,C,USD,1.8,1.9,1880200.0,40000.0
100258,2018-02-26,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,2501074.0,274600.0
100258,2018-02-27,037833100,US0378331005,AAPL,O,A,AAA,-0.7,-0.6,1916374.0,280000.0
100258,2018-02-28,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,1030100.0,407300.0
100258,2018-03-01,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,891744.0,252300.0
100258,2018-03-02,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,17700.0,0.0
100258,2018-03-05,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,1191500.0,0.0
100258,2018-03-06,037833100,US0378331005,AAPL,O,C,USD,1.9,2.0,61200.0,0.0
100258,2018-03-07,037833100,US0378331005,AAPL,O,C,USD,1.5,1.6,25400.0,100.0
100258,2018-03-08,037833100,US0378331005,AAPL,O,C,USD,1.7,1.8,3977900.0,293100.0
100258,2018-03-09,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,6800.0,0.0
100258,2018-03-12,037833100,US0378331005,AAPL,O,A,AAA,-0.1,0.0,314300.0,33800.0
100258,2018-03-13,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,5764300.0,834094.0
100258,2018-03-14,037833100,US0378331005,AAPL,O,C,USD,2.25,2.5,137500.0,0.0
100258,2018-03-15,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,3216244.0,176864.0
100258,2018-03-16,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,5043900.0,401500.0
100258,2018-03-19,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,2702419.0,0.0
100258,2018-03-20,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,314200.0,0.0
100258,2018-03-21,037833100,US0378331005,AAPL,O,A,AAA,0.2,0.3,314500.0,300.0
100258,2018-03-22,037833100,US0378331005,AAPL,O,C,USD,2.3,2.4,33000.0,0.0
100258,2018-03-23,037833100,US0378331005,AAPL,O,C,USD,2.0,2.1,7661519.0,456600.0
100258,2018-03-26,037833100,US0378331005,AAPL,O,C,USD,2.1,2.2,2772000.0,575000.0
100258,2018-03-27,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,5950545.0,1163500.0
100258,2018-03-28,037833100,US0378331005,AAPL,O,A,AAA,-0.8,-0.7,22000.0,0.0
100258,2018-03-29,037833100,US0378331005,AAPL,O,A,AAA,-1.1,-1.0,100.0,100.0
100258,2018-03-30,037833100,US0378331005,AAPL,O,C,USD,2.0,2.1,4525545.0,0.0
100258,2018-04-02,037833100,US0378331005,AAPL,O,C,USD,1.5,1.75,784494.0,352433.0
100258,2018-04-03,037833100,US0378331005,AAPL,O,N,XXX,0.45,0.5,100000.0,0.0
100258,2018-04-04,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.25,99200.0,0.0
100258,2018-04-05,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,3413758.0,76644.0
100258,2018-04-06,037833100,US0378331005,AAPL,O,C,USD,1.7,1.8,279400.0,277000.0
100258,2018-04-09,037833100,US0378331005,AAPL,O,A,AAA,1.5,1.75,2000.0,2000.0
100258,2018-04-10,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,3944894.0,689458.0
100258,2018-04-11,037833100,US0378331005,AAPL,O,N,XXX,0.0,0.25,2539600.0,80300.0
100258,2018-04-12,037833100,US0378331005,AAPL,O,C,USD,1.75,2.0,1815500.0,84700.0
100258,2018-04-13,037833100,US0378331005,AAPL,O,N,XXX,5.0,5.25,1100.0,0.0
100258,2018-04-16,037833100,US0378331005,AAPL,O,C,USD,1.4,1.5,600.0,600.0
100258,2018-04-17,037833100,US0378331005,AAPL,O,A,AAA,5.0,5.25,1100.0,0.0
100258,2018-04-18,037833100,US0378331005,AAPL,O,C,USD,2.5,2.75,369000.0,0.0
100258,2018-04-19,037833100,US0378331005,AAPL,O,A,AAA,1.5,1.75,1000.0,0.0
100258,2018-04-20,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.75,189.0,100.0
100258,2018-04-23,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,89.0,0.0
100258,2018-04-24,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,1338700.0,201400.0
100258,2018-04-25,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,9572019.0,754200.0
100258,2018-04-26,037833100,US0378331005,AAPL,O,C,USD,2.1,2.2,2091300.0,0.0
100258,2018-04-27,037833100,US0378331005,AAPL,O,C,USD,2.25,2.5,628800.0,8600.0
100258,2018-04-30,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,2200.0,600.0
100258,2018-05-01,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,9373145.0,43300.0
100258,2018-05-02,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.75,89.0,0.0
100258,2018-05-03,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,4896800.0,3281400.0
100258,2018-05-04,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,2641900.0,1181900.0
100258,2018-05-07,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.55,189.0,100.0
100258,2018-05-08,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,8281019.0,2703600.0
100258,2018-05-09,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.25,16100.0,0.0
100258,2018-05-10,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,2716227.0,1368600.0
100258,2018-05-11,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,3989.0,3900.0
100258,2018-05-14,037833100,US0378331005,AAPL,O,C,USD,1.5,1.75,2905951.0,2409700.0
100258,2018-05-15,037833100,US0378331005,AAPL,O,N,XXX,0.6,0.7,60500.0,60500.0
100258,2018-05-16,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,8475119.0,1268900.0
100258,2018-05-17,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,1000.0,0.0
100258,2018-05-18,037833100,US0378331005,AAPL,O,C,USD,2.25,2.5,32900.0,0.0
100258,2018-05-21,037833100,US0378331005,AAPL,O,N,XXX,0.3,0.32,1087600.0,0.0
100258,2018-05-22,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,145151.0,600.0
100258,2018-05-23,037833100,US0378331005,AAPL,O,N,XXX,0.4,0.45,10000.0,0.0
100258,2018-05-24,037833100,US0378331005,AAPL,O,C,USD,1.9,2.0,374900.0,0.0
100258,2018-05-25,037833100,US0378331005,AAPL,O,A,AAA,1.5,1.75,100.0,100.0
100258,2018-05-28,037833100,US0378331005,AAPL,O,C,USD,2.1,2.2,2909200.0,769300.0
100258,2018-05-29,037833100,US0378331005,AAPL,O,A,AAA,-0.7,-0.6,32400.0,0.0
100258,2018-05-30,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,311167.0,92045.0
100258,2018-05-31,037833100,US0378331005,AAPL,O,C,USD,2.3,2.4,32400.0,0.0
100258,2018-06-01,037833100,US0378331005,AAPL,O,A,AAA,-0.9,-0.8,479300.0,0.0
100258,2018-06-04,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.2,272400.0,62200.0
100258,2018-06-05,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.6,100.0,100.0
100258,2018-06-06,037833100,US0378331005,AAPL,O,C,USD,2.0,2.25,7132557.0,141483.0
100258,2018-06-07,037833100,US0378331005,AAPL,O,C,USD,2.3,2.4,32400.0,0.0
100258,2018-06-08,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.9,3200.0,3200.0
100258,2018-06-11,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.4,2563774.0,3400.0
100258,2018-06-12,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,500.0,500.0
100258,2018-06-13,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,52000.0,100.0
100258,2018-06-14,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,1788719.0,538500.0
100258,2018-06-15,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,103300.0,0.0
100258,2018-06-18,037833100,US0378331005,AAPL,O,C,USD,1.75,2.0,422908.0,421900.0
100258,2018-06-19,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,3594200.0,39700.0
100258,2018-06-20,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,754500.0,0.0
100258,2018-06-21,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,170200.0,0.0
100258,2018-06-22,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.2,1010763.0,764000.0
100258,2018-06-25,037833100,US0378331005,AAPL,O,C,USD,0.75,1.0,10000.0,0.0
100258,2018-06-26,037833100,US0378331005,AAPL,O,A,AAA,0.5,0.75,87000.0,0.0
100258,2018-06-27,037833100,US0378331005,AAPL,O,N,XXX,0.6,0.7,45800.0,0.0
100258,2018-06-28,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,2572474.0,600000.0
100258,2018-06-29,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.75,149700.0,0.0
100258,2016-01-01,037833100,US0378331005,AAPL,O,C,USD,1.0,1.1,24000.0,0.0
100258,2016-01-04,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.15,507595.0,5894.0
100258,2016-01-05,037833100,US0378331005,AAPL,O,A,AAA,0.1,0.2,800846.0,26844.0
100258,2016-01-06,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,8800.0,0.0
100258,2016-01-07,037833100,US0378331005,AAPL,O,A,AAA,-0.4,-0.3,1400200.0,238500.0
100258,2016-01-08,037833100,US0378331005,AAPL,O,C,USD,0.4,0.5,1851400.0,1713700.0
100258,2016-01-11,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,322400.0,36000.0
100258,2016-01-12,037833100,US0378331005,AAPL,O,C,USD,0.8,0.9,789800.0,0.0
100258,2016-01-13,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,2000.0,2000.0
100258,2016-01-14,037833100,US0378331005,AAPL,O,C,USD,0.75,1.0,2172900.0,7000.0
100258,2016-01-15,037833100,US0378331005,AAPL,O,C,USD,0.1,0.2,45800.0,0.0
100258,2016-01-18,037833100,US0378331005,AAPL,O,C,USD,-0.2,-0.1,200.0,200.0
100258,2016-01-19,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,494600.0,0.0
100258,2016-01-20,037833100,US0378331005,AAPL,O,C,USD,0.1,0.2,45800.0,0.0
100258,2016-01-21,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,119100.0,74300.0
100258,2016-01-22,037833100,US0378331005,AAPL,O,A,AAA,0.25,0.5,168600.0,0.0
100258,2016-01-25,037833100,US0378331005,AAPL,O,A,AAA,-0.3,-0.2,5068100.0,3800700.0
100258,2016-01-26,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.9,5100.0,0.0
100258,2016-01-27,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,85800.0,0.0
100258,2016-01-28,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,300.0,200.0
100258,2016-01-29,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.16,198974.0,188700.0
100258,2016-02-01,037833100,US0378331005,AAPL,O,C,USD,0.7,0.8,1573400.0,0.0
100258,2016-02-02,037833100,US0378331005,AAPL,O,C,USD,0.9,1.0,309600.0,0.0
100258,2016-02-03,037833100,US0378331005,AAPL,O,A,AAA,0.3,0.4,373700.0,0.0
100258,2016-02-04,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.1,320100.0,319800.0
100258,2016-02-05,037833100,US0378331005,AAPL,O,C,USD,0.8,0.9,69400.0,0.0
100258,2016-02-08,037833100,US0378331005,AAPL,O,C,USD,-0.5,-0.4,400.0,400.0
100258,2016-02-09,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,21500.0,20200.0
100258,2016-02-10,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,127900.0,82800.0
100258,2016-02-11,037833100,US0378331005,AAPL,O,N,XXX,0.15,0.16,94622.0,0.0
100258,2016-02-12,037833100,US0378331005,AAPL,O,A,AAA,-0.2,-0.1,4566500.0,301000.0
100258,2016-02-15,037833100,US0378331005,AAPL,O,A,AAA,-0.6,-0.5,62000.0,0.0
100258,2016-02-16,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,5018600.0,1343800.0
100258,2016-02-17,037833100,US0378331005,AAPL,O,N,XXX,0.3,0.32,372300.0,148900.0
100258,2016-02-18,037833100,US0378331005,AAPL,O,A,AAA,2.25,2.5,100.0,0.0
100258,2016-02-19,037833100,US0378331005,AAPL,O,A,AAA,1.25,1.5,200.0,0.0
100258,2016-02-22,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,21900.0,0.0
100258,2016-02-23,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,288350.0,250000.0
100258,2016-02-24,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.11,52500.0,0.0
100258,2016-02-25,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,4962800.0,0.0
100258,2016-02-26,037833100,US0378331005,AAPL,O,A,AAA,1.25,1.5,200.0,0.0
100258,2016-02-29,037833100,US0378331005,AAPL,O,A,AAA,0.75,1.0,900.0,0.0
100258,2016-03-01,037833100,US0378331005,AAPL,O,C,USD,0.5,0.75,4736700.0,407000.0
100258,2016-03-02,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,1429350.0,235600.0
100258,2016-03-03,037833100,US0378331005,AAPL,O,C,USD,-0.5,-0.25,200.0,200.0
100258,2016-03-04,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,106350.0,0.0
100258,2016-03-07,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,98900.0,96200.0
100258,2016-03-08,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,1291700.0,155400.0
100258,2016-03-09,037833100,US0378331005,AAPL,O,C,USD,-2.0,-1.75,1400.0,1400.0
100258,2016-03-10,037833100,US0378331005,AAPL,O,A,AAA,1.25,1.5,200.0,0.0
100258,2016-03-11,037833100,US0378331005,AAPL,O,C,USD,-1.25,-1.0,200.0,0.0
100258,2016-03-14,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.75,3100.0,3100.0
100258,2016-03-15,037833100,US0378331005,AAPL,O,A,AAA,0.0,0.25,1633769.0,639380.0
100258,2016-03-16,037833100,US0378331005,AAPL,O,C,USD,-0.25,0.0,2200.0,400.0
100258,2016-03-17,037833100,US0378331005,AAPL,O,A,AAA,-0.5,-0.25,1151800.0,2000.0
100258,2016-03-18,037833100,US0378331005,AAPL,O,A,AAA,-1.0,-0.75,221400.0,221400.0
100258,2016-03-21,037833100,US0378331005,AAPL,O,N,XXX,0.7,0.8,414400.0,0.0
100258,2016-03-22,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,21700.0,0.0
100258,2016-03-23,037833100,US0378331005,AAPL,O,C,USD,0.5,0.75,3464800.0,900000.0
100258,2016-03-24,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.22,1200.0,0.0
100258,2016-03-25,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.12,52500.0,0.0
100258,2016-03-28,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,80700.0,59700.0
100258,2016-03-29,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,191900.0,111200.0
100258,2016-03-30,037833100,US0378331005,AAPL,O,A,AAA,-0.25,0.0,3149900.0,1293700.0
100258,2016-03-31,037833100,US0378331005,AAPL,O,N,XXX,0.1,0.11,52500.0,0.0
100258,2017-10-02,037833100,US0378331005,AAPL,O,C,USD,1.0,1.25,100100.0,100000.0
100258,2017-10-03,037833100,US0378331005,AAPL,O,C,USD,0.0,0.25,200.0,0.0
100258,2017-10-04,037833100,US0378331005,AAPL,O,A,AAA,-0.75,-0.5,422793.0,0.0
100258,2017-10-05,037833100,US0378331005,AAPL,O,C,USD,0.0,0.1,200.0,0.0
100258,2017-10-06,037833100,US0378331005,AAPL,O,C,USD,1.5,1.75,3174412.0,99800.0
100258,2017-10-09,037833100,US0378331005,AAPL,O,C,USD,1.25,1.5,4930803.0,100000.0
100258,2017-10-10,037833100,US0378331005,AAPL,O,A,AAA,-0.3,-0.2,1653503.0,0.0
100258,2017-10-11,037833100,US0378331005,AAPL,O,N,XXX,0.5,0.6,89.0,0.0
100258,2017-10-12,037833100,US0378331005,AAPL,O,C,USD,1.3,1.4,2185800.0,0.0
100258,2017-10-13,037833100,US0378331005,AAPL,O,N,XXX,0.2,0.3,8800.0,0.0
